product_id,product_name,total_sales,cumulative_sales,cumulative_sales_pct,product_rank,cumulative_product_pct
TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,329.95,2181436.3800000013,94.96,900,48.34
OFF-PA-10003625,Xerox 1979,328.39,2181764.7700000014,94.97,901,48.39
OFF-PA-10003127,Easy-staple paper,327.11,2182091.8800000013,94.99,902,48.44
OFF-EN-10004206,Multimedia Mailers,325.86,2182417.740000001,95.0,903,48.5
TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,324.0,2182741.740000001,95.02,904,48.55
TEC-PH-10002817,RCA ViSYS 25425RE1 Corded phone,323.98,2183065.720000001,95.03,905,48.6
FUR-BO-10003433,Sauder Cornerstone Collection Library,322.19,2183387.910000001,95.05,906,48.66
TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,321.85,2183709.760000001,95.06,907,48.71
OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,321.44,2184031.200000001,95.07,908,48.76
OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",320.25,2184351.450000001,95.09,909,48.82
TEC-MA-10004255,Konica Minolta magicolor 1690MF Multifunction Printer,319.92,2184671.370000001,95.1,910,48.87
OFF-ST-10002214,X-Rack File for Hanging Folders,318.38,2184989.750000001,95.12,911,48.93
OFF-ST-10000419,"Rogers Jumbo File, Granite",317.77,2185307.520000001,95.13,912,48.98
FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",316.48,2185624.000000001,95.14,913,49.03
OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",314.55,2185938.5500000007,95.16,914,49.09
OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",310.21,2186248.7600000007,95.17,915,49.14
FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",308.99,2186557.750000001,95.18,916,49.19
OFF-BI-10002824,Recycled Easel Ring Binders,308.84,2186866.590000001,95.2,917,49.25
OFF-SU-10001218,Fiskars Softgrip Scissors,307.44,2187174.0300000007,95.21,918,49.3
OFF-SU-10002537,Acme Box Cutter Scissors,306.9,2187480.9300000006,95.22,919,49.36
OFF-AP-10004980,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,303.36,2187784.2900000005,95.24,920,49.41
OFF-ST-10000760,Eldon Fold 'N Roll Cart System,301.97,2188086.2600000007,95.25,921,49.46
OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,300.14,2188386.400000001,95.26,922,49.52
TEC-MA-10000597,Lexmark S315 Color Inkjet Printer,299.97,2188686.370000001,95.28,923,49.57
FUR-FU-10001057,Tensor Track Tree Floor Lamp,299.85,2188986.220000001,95.29,924,49.62
OFF-AP-10004233,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,299.21,2189285.430000001,95.3,925,49.68
TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,299.0,2189584.430000001,95.32,926,49.73
FUR-FU-10003347,Coloredge Poster Frame,298.2,2189882.6300000013,95.33,927,49.79
OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,297.99,2190180.6200000015,95.34,928,49.84
OFF-PA-10003022,Standard Line “While You Were Out” Hardbound Telephone Message Book,297.12,2190477.7400000016,95.35,929,49.89
TEC-AC-10000710,Maxell DVD-RAM Discs,296.64,2190774.3800000018,95.37,930,49.95
OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",296.18,2191070.560000002,95.38,931,50.0
OFF-PA-10001363,Xerox 1933,294.72,2191365.280000002,95.39,932,50.05
OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,293.7,2191658.9800000023,95.41,933,50.11
TEC-AC-10003447,Micropad Numeric Keypads,291.85,2191950.8300000024,95.42,934,50.16
FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",291.46,2192242.2900000024,95.43,935,50.21
OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,289.46,2192531.7500000023,95.44,936,50.27
OFF-AR-10001915,Peel-Off China Markers,287.97,2192819.7200000025,95.46,937,50.32
OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",287.87,2193107.5900000026,95.47,938,50.38
OFF-EN-10003286,Staple envelope,284.83,2193392.4200000027,95.48,939,50.43
OFF-PA-10002421,Embossed Ink Jet Note Cards,284.38,2193676.8000000026,95.49,940,50.48
OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",284.1,2193960.9000000027,95.51,941,50.54
OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",281.89,2194242.790000003,95.52,942,50.59
TEC-PH-10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,281.66,2194524.450000003,95.53,943,50.64
OFF-PA-10002986,Xerox 1898,280.56,2194805.010000003,95.54,944,50.7
TEC-AC-10004518,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,280.0,2195085.010000003,95.55,945,50.75
TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",279.96,2195364.970000003,95.57,946,50.81
OFF-PA-10000565,Easy-staple paper,279.9,2195644.870000003,95.58,947,50.86
TEC-PH-10004833,Macally Suction Cup Mount,279.63,2195924.500000003,95.59,948,50.91
FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,279.56,2196204.060000003,95.6,949,50.97
OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,279.3,2196483.3600000027,95.62,950,51.02
OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,277.92,2196761.2800000026,95.63,951,51.07
OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",277.38,2197038.6600000025,95.64,952,51.13
OFF-BI-10003719,Large Capacity Hanging Post Binders,276.94,2197315.6000000024,95.65,953,51.18
OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",276.66,2197592.2600000026,95.66,954,51.24
TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,275.5,2197867.7600000026,95.68,955,51.29
OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,275.08,2198142.8400000026,95.69,956,51.34
TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,272.89,2198415.730000003,95.7,957,51.4
OFF-BI-10001294,Fellowes Binding Cases,271.44,2198687.1700000027,95.71,958,51.45
FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,270.84,2198958.0100000026,95.72,959,51.5
OFF-ST-10001031,Adjustable Personal File Tote,270.25,2199228.2600000026,95.74,960,51.56
OFF-BI-10001460,Plastic Binding Combs,269.67,2199497.9300000025,95.75,961,51.61
OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",269.39,2199767.3200000026,95.76,962,51.66
OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",269.33,2200036.6500000027,95.77,963,51.72
OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",268.5,2200305.1500000027,95.78,964,51.77
OFF-PA-10002558,Xerox 1938,268.24,2200573.390000003,95.79,965,51.83
OFF-LA-10003498,Avery 475,266.4,2200839.790000003,95.81,966,51.88
OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,266.34,2201106.1300000027,95.82,967,51.93
TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,265.54,2201371.6700000027,95.83,968,51.99
FUR-FU-10001889,Ultra Door Pull Handle,265.1,2201636.770000003,95.84,969,52.04
TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,264.44,2201901.2100000028,95.85,970,52.09
OFF-AR-10000658,Newell 324,263.34,2202164.5500000026,95.86,971,52.15
OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",262.96,2202427.5100000026,95.87,972,52.2
FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",262.75,2202690.2600000026,95.89,973,52.26
OFF-ST-10002205,File Shuttle I and Handi-File,262.67,2202952.9300000025,95.9,974,52.31
OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,262.45,2203215.3800000027,95.91,975,52.36
TEC-PH-10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",261.6,2203476.980000003,95.92,976,52.42
FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,260.15,2203737.1300000027,95.93,977,52.47
OFF-AP-10002472,3M Office Air Cleaner,259.8,2203996.9300000025,95.94,978,52.52
OFF-ST-10004946,Desktop 3-Pocket Hot File,259.68,2204256.6100000027,95.95,979,52.58
OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",259.09,2204515.7000000025,95.97,980,52.63
FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",258.72,2204774.4200000027,95.98,981,52.69
OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",258.72,2205033.140000003,95.99,982,52.74
OFF-BI-10004308,Avery Legal 4-Ring Binder,258.05,2205291.1900000027,96.0,983,52.79
TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,257.74,2205548.930000003,96.01,984,52.85
OFF-PA-10001685,Easy-staple paper,257.56,2205806.490000003,96.02,985,52.9
OFF-BI-10004828,GBC Poly Designer Binding Covers,256.12,2206062.610000003,96.03,986,52.95
OFF-AR-10003727,Berol Giant Pencil Sharpener,254.85,2206317.460000003,96.04,987,53.01
FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",253.65,2206571.110000003,96.05,988,53.06
TEC-PH-10002350,Apple EarPods with Remote and Mic,251.91,2206823.0200000033,96.07,989,53.11
FUR-FU-10001934,Magnifier Swing Arm Lamp,251.76,2207074.780000003,96.08,990,53.17
TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,251.4,2207326.180000003,96.09,991,53.22
OFF-ST-10000649,Hanging Personal Folder File,251.2,2207577.380000003,96.1,992,53.28
TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,250.92,2207828.300000003,96.11,993,53.33
OFF-LA-10001297,Avery 473,248.4,2208076.700000003,96.12,994,53.38
OFF-ST-10003324,Belkin OmniView SE Rackmount Kit,248.36,2208325.060000003,96.13,995,53.44
TEC-AC-10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",248.29,2208573.350000003,96.14,996,53.49
OFF-EN-10003134,Staple envelope,247.62,2208820.970000003,96.15,997,53.54
FUR-FU-10003577,Nu-Dell Leatherette Frames,246.65,2209067.620000003,96.16,998,53.6
OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",246.58,2209314.200000003,96.17,999,53.65
OFF-PA-10003673,Strathmore Photo Mount Cards,245.44,2209559.640000003,96.18,1000,53.71
FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,245.09,2209804.730000003,96.2,1001,53.76
OFF-PA-10002499,Xerox 1890,244.7,2210049.430000003,96.21,1002,53.81
OFF-EN-10001532,Brown Kraft Recycled Envelopes,244.51,2210293.9400000027,96.22,1003,53.87
FUR-FU-10000246,Aluminum Document Frame,244.4,2210538.3400000026,96.23,1004,53.92
OFF-AP-10003860,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,244.29,2210782.6300000027,96.24,1005,53.97
OFF-BI-10000088,GBC Imprintable Covers,241.56,2211024.1900000027,96.25,1006,54.03
OFF-EN-10003040,Quality Park Security Envelopes,240.76,2211264.9500000025,96.26,1007,54.08
TEC-AC-10000303,Logitech M510 Wireless Mouse,239.94,2211504.8900000025,96.27,1008,54.14
TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",239.84,2211744.7300000023,96.28,1009,54.19
OFF-AP-10002082,Holmes HEPA Air Purifier,239.58,2211984.3100000024,96.29,1010,54.24
OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",239.47,2212223.7800000026,96.3,1011,54.3
OFF-PA-10004100,Xerox 216,238.46,2212462.2400000026,96.31,1012,54.35
OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,238.33,2212700.5700000026,96.32,1013,54.4
OFF-PA-10000740,Xerox 1982,237.54,2212938.1100000027,96.33,1014,54.46
OFF-SU-10004498,Martin-Yale Premier Letter Opener,236.99,2213175.100000003,96.34,1015,54.51
FUR-FU-10000023,Eldon Wave Desk Accessories,236.78,2213411.8800000027,96.35,1016,54.56
OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,235.78,2213647.6600000025,96.36,1017,54.62
OFF-LA-10004545,Avery 50,235.56,2213883.2200000025,96.37,1018,54.67
OFF-BI-10001098,Acco D-Ring Binder w/DublLock,235.18,2214118.4000000027,96.38,1019,54.73
FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,234.78,2214353.1800000025,96.39,1020,54.78
OFF-AR-10004078,Newell 312,234.77,2214587.9500000025,96.4,1021,54.83
OFF-AP-10004249,Staple holder,234.61,2214822.5600000024,96.41,1022,54.89
TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,234.46,2215057.0200000023,96.42,1023,54.94
OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,234.24,2215291.2600000026,96.43,1024,54.99
TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",232.76,2215524.0200000023,96.44,1025,55.05
OFF-PA-10000501,Petty Cash Envelope,231.86,2215755.880000002,96.45,1026,55.1
OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",229.98,2215985.860000002,96.46,1027,55.16
OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,229.89,2216215.7500000023,96.47,1028,55.21
OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,229.57,2216445.320000002,96.48,1029,55.26
OFF-PA-10004665,Advantus Motivational Note Cards,227.94,2216673.260000002,96.49,1030,55.32
OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",227.04,2216900.300000002,96.5,1031,55.37
OFF-ST-10002352,Iris Project Case,225.04,2217125.340000002,96.51,1032,55.42
OFF-FA-10002280,Advantus Plastic Paper Clips,225.0,2217350.340000002,96.52,1033,55.48
TEC-MA-10003589,Cisco 8961 IP Phone Charcoal,224.94,2217575.280000002,96.53,1034,55.53
OFF-ST-10004258,Portable Personal File Box,224.66,2217799.9400000023,96.54,1035,55.59
TEC-PH-10000127,iOttie XL Car Mount,223.89,2218023.8300000024,96.55,1036,55.64
OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",223.44,2218247.2700000023,96.56,1037,55.69
OFF-PA-10001166,Xerox 1932,222.43,2218469.7000000025,96.57,1038,55.75
OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",219.78,2218689.4800000023,96.58,1039,55.8
FUR-FU-10001940,Staple-based wall hangings,219.7,2218909.1800000025,96.59,1040,55.85
OFF-ST-10002562,Staple magnet,219.49,2219128.6700000027,96.6,1041,55.91
OFF-ST-10003996,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",218.42,2219347.0900000026,96.61,1042,55.96
OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",218.09,2219565.1800000025,96.62,1043,56.02
OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",217.22,2219782.4000000027,96.63,1044,56.07
TEC-PH-10000169,ARKON Windshield Dashboard Air Vent Car Mount Holder,216.96,2219999.3600000027,96.64,1045,56.12
FUR-FU-10001085,3M Polarizing Light Filter Sleeves,216.34,2220215.7000000025,96.65,1046,56.18
FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",216.14,2220431.8400000026,96.66,1047,56.23
TEC-PH-10002583,iOttie HLCRIO102 Car Mount,215.89,2220647.730000003,96.67,1048,56.28
OFF-PA-10001972,Xerox 214,215.14,2220862.870000003,96.68,1049,56.34
OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,215.11,2221077.980000003,96.69,1050,56.39
OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,214.57,2221292.5500000026,96.7,1051,56.44
TEC-PH-10001949,Cisco SPA 501G IP Phone,213.48,2221506.0300000026,96.7,1052,56.5
OFF-PA-10004156,Xerox 188,213.19,2221719.2200000025,96.71,1053,56.55
OFF-BI-10004781,GBC Wire Binding Strips,212.66,2221931.8800000027,96.72,1054,56.61
OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,212.08,2222143.9600000028,96.73,1055,56.66
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",211.51,2222355.4700000025,96.74,1056,56.71
FUR-FU-10003464,"Seth Thomas 8 1/2"" Cubicle Clock",210.91,2222566.3800000027,96.75,1057,56.77
OFF-PA-10000019,Xerox 1931,209.95,2222776.330000003,96.76,1058,56.82
OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",209.66,2222985.990000003,96.77,1059,56.87
OFF-AR-10002445,SANFORD Major Accent Highlighters,209.57,2223195.560000003,96.78,1060,56.93
OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,209.31,2223404.870000003,96.79,1061,56.98
OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,208.22,2223613.090000003,96.8,1062,57.04
OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,208.18,2223821.2700000033,96.81,1063,57.09
TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,207.9,2224029.170000003,96.81,1064,57.14
OFF-BI-10001575,GBC Linen Binding Covers,207.57,2224236.740000003,96.82,1065,57.2
FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.18,2224443.920000003,96.83,1066,57.25
TEC-MA-10004521,Epson Perfection V600 Photo Scanner,206.99,2224650.9100000034,96.84,1067,57.3
OFF-BI-10004826,JM Magazine Binder,204.72,2224855.6300000036,96.85,1068,57.36
TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,204.51,2225060.1400000034,96.86,1069,57.41
OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",203.94,2225264.0800000033,96.87,1070,57.47
TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,202.68,2225466.7600000035,96.88,1071,57.52
FUR-FU-10004351,Staple-based wall hangings,202.59,2225669.3500000034,96.89,1072,57.57
TEC-PH-10004830,Pyle PRT45 Retro Home Telephone,201.57,2225870.920000003,96.89,1073,57.63
OFF-ST-10000885,Fellowes Desktop Hanging File Manager,201.45,2226072.3700000034,96.9,1074,57.68
OFF-PA-10003465,Xerox 1912,201.08,2226273.4500000034,96.91,1075,57.73
OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,200.16,2226473.6100000036,96.92,1076,57.79
TEC-PH-10004071,PayAnywhere Card Reader,199.8,2226673.4100000034,96.93,1077,57.84
OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,199.73,2226873.1400000034,96.94,1078,57.89
OFF-EN-10003862,Laser & Ink Jet Business Envelopes,198.46,2227071.6000000034,96.95,1079,57.95
OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",197.83,2227269.4300000034,96.96,1080,58.0
OFF-AR-10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,197.82,2227467.2500000033,96.96,1081,58.06
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",197.82,2227665.070000003,96.97,1082,58.11
TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",197.8,2227862.870000003,96.98,1083,58.16
OFF-AP-10003099,"Eureka Hand Vacuum, Bagless",197.72,2228060.590000003,96.99,1084,58.22
OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",197.61,2228258.200000003,97.0,1085,58.27
OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,197.17,2228455.370000003,97.01,1086,58.32
OFF-PA-10002005,Xerox 225,196.99,2228652.360000003,97.02,1087,58.38
OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",196.98,2228849.340000003,97.02,1088,58.43
OFF-PA-10000249,Easy-staple paper,196.48,2229045.820000003,97.03,1089,58.49
OFF-AR-10001446,Newell 309,196.35,2229242.170000003,97.04,1090,58.54
FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",196.25,2229438.420000003,97.05,1091,58.59
OFF-EN-10001539,Staple envelope,196.06,2229634.4800000032,97.06,1092,58.65
OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,196.02,2229830.5000000033,97.07,1093,58.7
OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,195.05,2230025.550000003,97.08,1094,58.75
FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",194.69,2230220.240000003,97.08,1095,58.81
TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,194.54,2230414.780000003,97.09,1096,58.86
FUR-FU-10004909,Contemporary Wood/Metal Frame,193.92,2230608.700000003,97.1,1097,58.92
OFF-ST-10003722,Project Tote Personal File,193.61,2230802.310000003,97.11,1098,58.97
OFF-FA-10003495,Staples,192.13,2230994.4400000027,97.12,1099,59.02
OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",191.98,2231186.4200000027,97.13,1100,59.08
OFF-PA-10001281,Computer Printout Paper with Letter-Trim Fine Perforations,191.6,2231378.020000003,97.13,1101,59.13
OFF-PA-10002245,Xerox 1895,191.36,2231569.3800000027,97.14,1102,59.18
OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,191.35,2231760.730000003,97.15,1103,59.24
TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card,190.77,2231951.500000003,97.16,1104,59.29
TEC-PH-10004774,Gear Head AU3700S Headset,189.65,2232141.1500000027,97.17,1105,59.34
TEC-PH-10002844,Speck Products Candyshell Flip Case,188.95,2232330.100000003,97.18,1106,59.4
OFF-PA-10003797,Xerox 209,187.92,2232518.020000003,97.18,1107,59.45
OFF-AP-10001366,Staple holder,186.66,2232704.680000003,97.19,1108,59.51
OFF-PA-10001457,White GlueTop Scratch Pads,186.5,2232891.180000003,97.2,1109,59.56
OFF-PA-10003724,"Wirebound Message Book, 4 per Page",184.62,2233075.800000003,97.21,1110,59.61
TEC-AC-10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",184.54,2233260.340000003,97.22,1111,59.67
OFF-BI-10001617,GBC Wire Binding Combs,184.05,2233444.390000003,97.22,1112,59.72
OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,184.0,2233628.390000003,97.23,1113,59.77
FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",183.02,2233811.410000003,97.24,1114,59.83
OFF-PA-10000312,Xerox 1955,182.72,2233994.130000003,97.25,1115,59.88
OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",182.51,2234176.640000003,97.26,1116,59.94
OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,182.49,2234359.130000003,97.26,1117,59.99
OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",181.46,2234540.590000003,97.27,1118,60.04
OFF-AP-10003884,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,2234721.2500000033,97.28,1119,60.1
OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",180.6,2234901.8500000034,97.29,1120,60.15
FUR-FU-10002703,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",180.46,2235082.3100000033,97.3,1121,60.2
FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",180.31,2235262.6200000034,97.3,1122,60.26
TEC-MA-10003337,Okidata B401 Printer,179.99,2235442.6100000036,97.31,1123,60.31
OFF-ST-10001580,Super Decoflex Portable Personal File,179.76,2235622.3700000034,97.32,1124,60.37
OFF-SU-10004782,"Elite 5"" Scissors",179.14,2235801.5100000035,97.33,1125,60.42
OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",179.01,2235980.5200000033,97.34,1126,60.47
OFF-PA-10003848,Xerox 1997,178.85,2236159.3700000034,97.34,1127,60.53
OFF-PA-10001725,Xerox 1892,178.3,2236337.670000003,97.35,1128,60.58
OFF-LA-10002312,Avery 490,177.6,2236515.2700000033,97.36,1129,60.63
FUR-FU-10000221,"Master Caster Door Stop, Brown",176.78,2236692.050000003,97.37,1130,60.69
OFF-BI-10000014,Heavy-Duty E-Z-D Binders,176.74,2236868.7900000033,97.37,1131,60.74
FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",176.7,2237045.4900000035,97.38,1132,60.79
OFF-ST-10000918,Crate-A-Files,176.58,2237222.0700000036,97.39,1133,60.85
OFF-EN-10002986,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",176.29,2237398.3600000036,97.4,1134,60.9
OFF-LA-10001569,Avery 499,176.29,2237574.6500000036,97.4,1135,60.96
OFF-PA-10003172,Xerox 1996,176.26,2237750.9100000034,97.41,1136,61.01
OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",176.02,2237926.9300000034,97.42,1137,61.06
FUR-FU-10000010,"DAX Value U-Channel Document Frames, Easel Back",175.94,2238102.8700000034,97.43,1138,61.12
FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,175.78,2238278.650000003,97.44,1139,61.17
TEC-PH-10002070,Griffin GC36547 PowerJolt SE Lightning Charger,175.42,2238454.070000003,97.44,1140,61.22
OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",175.39,2238629.460000003,97.45,1141,61.28
OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,174.73,2238804.190000003,97.46,1142,61.33
OFF-PA-10002160,Xerox 1978,174.56,2238978.7500000033,97.47,1143,61.39
TEC-AC-10004396,Logitech Keyboard K120,174.24,2239152.9900000035,97.47,1144,61.44
TEC-PH-10000376,Square Credit Card Reader,173.83,2239326.8200000036,97.48,1145,61.49
OFF-AR-10001860,BIC Liqua Brite Liner,173.5,2239500.3200000036,97.49,1146,61.55
OFF-PA-10000477,Xerox 1952,172.78,2239673.1000000034,97.5,1147,61.6
OFF-BI-10000320,GBC Plastic Binding Combs,172.69,2239845.7900000033,97.5,1148,61.65
OFF-AR-10001683,Lumber Crayons,171.39,2240017.1800000034,97.51,1149,61.71
OFF-AR-10003514,4009 Highlighters by Sanford,171.14,2240188.3200000036,97.52,1150,61.76
FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",171.09,2240359.4100000034,97.53,1151,61.82
OFF-PA-10001870,Xerox 202,171.07,2240530.4800000032,97.53,1152,61.87
OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,171.04,2240701.5200000033,97.54,1153,61.92
